Income,Recency,NumWebVisitsMonth,Education_encoded,Marital_Status_encoded,Age,Seniority,TotalMnt,TotalPurchases,TotalChildren,SpendPerIncome
0.23406269784304798,0.3105321245402283,0.6932319721778877,-0.457732852898264,-1.4132064724964042,0.9864429275434143,1.5319445598528307,1.6754881225754505,1.319446441605583,-1.2648032713206627,1.0651225759551195
-0.2345594797705348,-0.38050943800360176,-0.1315744978066488,-0.457732852898264,-1.4132064724964042,1.2368007416347566,-1.1290119200030186,-0.9623583186811777,-1.157987244505792,1.4058056369657483,-0.5550627702995246
0.7694776413179528,-0.7951343755298999,-0.543977732798917,-0.457732852898264,-0.46059425085932165,0.3188220899665018,-0.24202642671773547,0.2802498476717874,0.79788145505582,-1.2648032713206627,0.05500615589774991
-1.0172387789593047,-0.7951343755298999,0.28082873718561946,-0.457732852898264,-0.46059425085932165,-1.2667773992786657,-1.1290119200030186,-0.9192237227864153,-0.8972047512309104,0.07050118282254286,-0.47138336890351573
0.24022145971604317,1.5544069371191225,-0.1315744978066488,1.5331130784512028,0.49201797077776094,-1.0164195851873234,-0.9811810044554714,-0.307044265664594,0.5370989617809384,0.07050118282254286,-0.15899718391711556
0.4078987184517833,-1.1406551568018148,0.28082873718561946,0.5376901127764694,-0.46059425085932165,0.15191688057227362,-0.24202642671773547,0.18070847253002784,0.9282727016932608,0.07050118282254286,0.09175114975679564
0.1346086270810675,-0.5187177505123678,0.28082873718561946,-0.457732852898264,1.4446301924148435,-0.18189353821618268,1.2362827287577363,-0.028328415267667238,0.79788145505582,0.07050118282254286,0.04124826411247974
-0.7467300639183287,-0.5878219067667508,1.1056352071701558,1.5331130784512028,0.49201797077776094,-1.3502300039757797,0.3492972354724533,-0.7267770641790134,-0.6364222579560287,0.07050118282254286,-0.28915939137689173
-0.8700245032209357,-1.0369989224202403,1.5180384421624242,1.5331130784512028,-0.46059425085932165,-0.43225135230752487,0.20146631992490607,-0.9308368832196205,-1.157987244505792,0.07050118282254286,-0.4995515553957464
-1.851572209986099,0.6560529058121434,6.054474027077375,1.5331130784512028,-0.46059425085932165,1.570611160423213,-1.2768428355505657,-0.9258598144625325,-1.679552231055555,1.4058056369657483,-0.07361877078886238
-1.7779849390906983,0.34508420266741985,1.1056352071701558,-2.4485787842477307,0.49201797077776094,-0.599156561701753,1.2362827287577363,-0.9059515394341806,-1.157987244505792,-1.2648032713206627,-0.10585892462769073
0.42856037118699297,1.1397819995928244,-1.3687842027834536,-0.457732852898264,1.4446301924148435,0.8195377181491862,-0.685519173360377,0.8210913192753476,0.14592522186861603,-1.2648032713206627,0.45048736311197957
0.2823791780853845,0.1377717339042708,0.28082873718561946,0.5376901127764694,1.4446301924148435,1.4037059510289847,-0.685519173360377,-0.4928548325958785,0.015533975231175246,1.4058056369657483,-0.2789700342697889
-1.3876783721330739,-0.38050943800360176,1.1056352071701558,-0.457732852898264,0.49201797077776094,-1.5171352133700078,1.3841136443052835,-0.9308368832196205,-1.2883784911432328,-1.2648032713206627,-0.4317380717814979
1.213981312757935,-0.8987906099114743,-0.9563809677911853,1.5331130784512028,-1.4132064724964042,1.9044215792116692,1.0884518132101892,1.174463201028594,1.449837688243024,-1.2648032713206627,0.35521750923555045
-0.4131238401398277,0.0686675776498878,1.1056352071701558,-0.457732852898264,0.49201797077776094,-0.9329669804902093,0.940620897662642,-0.8478857372681543,-0.7668135045934695,1.4058056369657483,-0.45324274525933644
-0.5756356856917655,-1.002446844293049,0.6932319721778877,-0.457732852898264,-0.46059425085932165,1.9044215792116692,1.5319445598528307,-0.4812416721626732,-0.24524851804370634,-1.2648032713206627,-0.09023094288154039
0.9833257471273731,1.4507507027375481,-0.1315744978066488,0.5376901127764694,0.49201797077776094,1.654063765120327,0.49712815102000046,1.949226904215289,1.449837688243024,0.07050118282254286,0.7873417295458996
-0.7325053106890882,1.2779903121015905,0.28082873718561946,-1.4531558185729974,-1.4132064724964042,-1.3502300039757797,1.2362827287577363,-0.7865018892640692,-0.8972047512309104,0.07050118282254286,-0.35568996004075737
-0.6042441279405173,-0.27685320362202726,1.1056352071701558,-0.457732852898264,0.49201797077776094,-1.0998721898844375,1.679775475400378,-0.4829006950817025,-0.3756397646811471,-1.2648032713206627,-0.08212811013592657
-1.9787605761503417,-0.24230112549483573,-1.7811874377757217,-0.457732852898264,0.49201797077776094,-0.8495143757930953,0.940620897662642,1.8629577124257641,3.666488881079518,0.07050118282254286,41.45878729762719
0.2526979192523044,0.4832925151761859,1.1056352071701558,1.5331130784512028,0.49201797077776094,1.654063765120327,0.940620897662642,0.6054183398015353,0.27631646850605684,0.07050118282254286,0.39706470723124926
0.5195908450646187,-1.693488406836879,-0.543977732798917,1.5331130784512028,0.49201797077776094,1.2368007416347566,-0.9811810044554714,-0.10464346954301623,0.6674902084183792,0.07050118282254286,-0.0942359970739205
-0.4592549532659401,0.6906049839393349,1.1056352071701558,-0.457732852898264,-0.46059425085932165,1.487158555726099,0.49712815102000046,-0.27054576144594883,0.6674902084183792,0.07050118282254286,0.05952230570484105
-1.3373751945123518,1.381646546483165,0.6932319721778877,-0.457732852898264,-1.4132064724964042,-0.01498832882195452,0.940620897662642,-0.8827252185677701,-0.8972047512309104,-1.2648032713206627,-0.34967876543496884
0.044174162416957416,-1.5552800943281129,0.6932319721778877,-0.457732852898264,0.49201797077776094,-0.599156561701753,0.20146631992490607,-0.5807830473044328,-0.11485727140626555,1.4058056369657483,-0.3031549472635774
-0.5517953171511388,-0.7951343755298999,-0.9563809677911853,-0.457732852898264,0.49201797077776094,-1.684040422764236,0.20146631992490607,-0.7898199351021279,-0.7668135045934695,0.07050118282254286,-0.38653895958097384
1.2862176294360335,1.6235110933735055,-1.3687842027834536,1.5331130784512028,0.49201797077776094,0.3188220899665018,-0.685519173360377,1.7667343831220632,1.449837688243024,-1.2648032713206627,0.5859404257127994
-1.639750535502632,-0.5187177505123678,-0.1315744978066488,0.5376901127764694,1.4446301924148435,-1.684040422764236,-1.5725046666456601,-0.9573812499240898,-0.8972047512309104,-1.2648032713206627,-0.42715869346442914
-0.5414644907835341,0.24142796828584534,-0.9563809677911853,0.5376901127764694,-0.46059425085932165,0.48572729936072995,0.3492972354724533,-0.4795826492436439,-0.506031011318588,-1.2648032713206627,-0.09981294290866864
-0.4648574398729874,-0.6223739848939424,-0.1315744978066488,-0.457732852898264,-0.46059425085932165,-0.09844093351906859,1.3841136443052835,-0.8080691872114504,-0.7668135045934695,0.07050118282254286,-0.41364377341972297
